Object|0|Total Keyframes|37
16|Position|-13.78684|8.211056|-51.76674|Rotation|-0.8819048|-0.2333725|0.4092211|-0.01786954
17|Position|-14.77588|7.916094|-55.52523|Rotation|-0.8703846|-0.2551487|0.3863992|-0.1674081
18|Position|-15.76491|7.479868|-59.28373|Rotation|-0.8386703|-0.2708558|0.3547175|-0.3121613
19|Position|-16.75394|6.90238|-63.04222|Rotation|-0.7878529|-0.2802392|0.3150646|-0.4488744
20|Position|-17.74297|6.183627|-66.80069|Rotation|-0.7194304|-0.2831975|0.2684863|-0.5745732
21|Position|-18.73201|5.323609|-70.55916|Rotation|-0.6352575|-0.2797781|0.2161549|-0.6866217
22|Position|-19.72104|4.322329|-74.31763|Rotation|-0.5374879|-0.2701707|0.1593379|-0.7827682
23|Position|-20.71007|3.179784|-78.0761|Rotation|-0.4285143|-0.2546966|0.09936481|-0.8611804
24|Position|-21.6991|1.895974|-81.83456|Rotation|-0.3109046|-0.2337965|0.03759533|-0.9204696
25|Position|-22.68814|0.4709002|-85.59303|Rotation|-0.1873382|-0.2080158|-0.02461191|-0.9597021
26|Position|-23.67717|-1.095438|-89.3515|Rotation|-0.06054367|-0.1779884|-0.08592889|-0.9784022
27|Position|-24.6662|-2.803041|-93.10997|Rotation|0.06676267|-0.1444196|-0.1450856|-0.9765429
28|Position|-25.65524|-4.651907|-96.86844|Rotation|0.1919337|-0.1080679|-0.2008945|-0.9545283
29|Position|-26.64427|-6.642038|-100.6269|Rotation|0.3124443|-0.06972719|-0.2522726|-0.9131677
30|Position|-27.6333|-8.773432|-104.3854|Rotation|0.4259392|-0.03020861|-0.2982589|-0.8536421
31|Position|-28.62233|-11.04609|-108.1438|Rotation|0.530274|0.009676844|-0.3380302|-0.7774647
32|Position|-29.61137|-13.46001|-111.9023|Rotation|0.6235507|0.04913469|-0.3709112|-0.6864367
33|Position|-30.6004|-16.0152|-115.6608|Rotation|0.7041448|0.08740226|-0.3963827|-0.582599
34|Position|-31.58943|-18.71165|-119.4193|Rotation|0.7707279|0.1237626|-0.4140852|-0.4681826
35|Position|-32.57847|-21.54936|-123.1777|Rotation|0.8222797|0.1575566|-0.4238195|-0.3455563
36|Position|-33.56752|-24.52833|-126.9362|Rotation|0.8580969|0.1881935|-0.4255439|-0.217176

Object|2|Total Keyframes|37
0|Position|-2.1|1|-5.997757|Rotation|-2.568191E-08|-8.781922E-08|2.434894E-08|1
1|Position|-2.1|1|-5.997757|Rotation|-2.568191E-08|-8.781922E-08|2.434894E-08|1
2|Position|-2.1|1|-5.997757|Rotation|-2.568191E-08|-8.781922E-08|2.434894E-08|1
3|Position|-2.1|1|-5.997757|Rotation|-2.568191E-08|-8.781922E-08|2.434894E-08|1
4|Position|-2.1|1|-5.997757|Rotation|-2.568191E-08|-8.781922E-08|2.434894E-08|1
